file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
070305203.png,25,0.9661806,722.06226,89.29772,982.7848,89.29772,982.7848,385.55176,722.06226,385.55176
070305203.png,27,0.11747587,188.70667,1.0412292,528.8199,1.0412292,528.8199,154.81903,188.70667,154.81903
070305203.png,31,0.1373727,188.70667,1.0412292,528.8199,1.0412292,528.8199,154.81903,188.70667,154.81903
070305203.png,32,0.95939595,192.79355,1.0402515,527.1542,1.0402515,527.1542,156.3959,192.79355,156.3959
070326639.png,8,0.9980964,418.59427,492.08817,679.1705,492.08817,679.1705,743.78937,418.59427,743.78937
070537535.png,4,0.9677991,341.4623,147.52351,583.1139,147.52351,583.1139,410.6878,341.4623,410.6878
070537535.png,8,0.05600214,1348.1593,1019.463,1549.4656,1019.463,1549.4656,1074.7206,1348.1593,1074.7206
070638309.png,3,0.99622643,1032.0924,82.48999,1288.751,82.48999,1288.751,344.73303,1032.0924,344.73303
070924581.png,16,0.9879268,456.0591,498.99,753.17065,498.99,753.17065,828.50684,456.0591,828.50684
070957510.png,8,0.9956618,1126.5549,235.92812,1380.5157,235.92812,1380.5157,467.42944,1126.5549,467.42944
071020846.png,16,0.9750802,1246.8711,398.8435,1559.4083,398.8435,1559.4083,729.743,1246.8711,729.743
071020846.png,28,0.08568345,1246.9817,398.8495,1559.3325,398.8495,1559.3325,729.65826,1246.9817,729.65826
071040074.png,16,0.99814534,1198.3591,247.6827,1498.8936,247.6827,1498.8936,562.9964,1198.3591,562.9964
071044472.png,4,0.9757732,1160.899,256.3166,1418.3037,256.3166,1418.3037,531.02856,1160.899,531.02856
071126840.png,0,0.11300351,725.9148,113.83455,1033.4333,113.83455,1033.4333,422.32703,725.9148,422.32703
071126840.png,0,0.07605183,708.83167,63.436623,1034.9396,63.436623,1034.9396,426.33002,708.83167,426.33002
071126840.png,4,0.9927925,370.52585,262.97913,620.94604,262.97913,620.94604,533.58734,370.52585,533.58734
071126840.png,8,0.18607345,707.0989,52.86573,1034.5737,52.86573,1034.5737,428.7035,707.0989,428.7035
071126840.png,9,0.42584327,724.5282,110.64548,1033.634,110.64548,1033.634,423.24823,724.5282,423.24823
071126840.png,9,0.13801253,709.6475,66.575516,1034.9387,66.575516,1034.9387,425.82562,709.6475,425.82562
071126840.png,12,0.21736862,707.97205,57.770775,1034.75,57.770775,1034.75,427.62384,707.97205,427.62384
071126840.png,12,0.20551874,724.5282,110.64548,1033.634,110.64548,1033.634,423.24823,724.5282,423.24823
071126840.png,14,0.09509077,707.5053,56.212254,1034.4751,56.212254,1034.4751,428.0626,707.5053,428.0626
071126840.png,16,0.20218635,707.3207,54.461647,1034.3899,54.461647,1034.3899,428.65485,707.3207,428.65485
071126840.png,16,0.059665535,721.90076,104.67652,1034.0862,104.67652,1034.0862,424.54813,721.90076,424.54813
071126840.png,25,0.37811908,716.92725,90.950165,1034.4211,90.950165,1034.4211,422.75586,716.92725,422.75586
071126840.png,27,0.104575954,707.5321,57.92276,1034.722,57.92276,1034.722,427.42178,707.5321,427.42178
071126840.png,27,0.050400376,721.62115,104.09819,1034.2966,104.09819,1034.2966,424.4007,721.62115,424.4007
071126840.png,30,0.20487292,725.0548,112.17073,1033.4014,112.17073,1033.4014,422.83615,725.0548,422.83615
071126840.png,30,0.063809045,706.9796,53.130257,1034.5995,53.130257,1034.5995,428.67062,706.9796,428.67062
071216504.png,4,0.9751091,834.3158,419.3123,1100.0035,419.3123,1100.0035,706.37787,834.3158,706.37787
071228971.png,4,0.94255906,722.8736,167.96802,968.74664,167.96802,968.74664,433.0631,722.8736,433.0631
071332675.png,16,0.9976985,1200.6614,246.33568,1499.0106,246.33568,1499.0106,565.7576,1200.6614,565.7576
071514141.png,16,0.8295452,716.63965,152.03513,996.3823,152.03513,996.3823,454.1296,716.63965,454.1296
071514141.png,25,0.08848248,716.6093,152.04094,996.4042,152.04094,996.4042,454.11142,716.6093,454.11142
071514141.png,26,0.094003,716.6093,152.04094,996.4042,152.04094,996.4042,454.11142,716.6093,454.11142
071514141.png,28,0.07141686,716.6093,152.04094,996.4042,152.04094,996.4042,454.11142,716.6093,454.11142
071556611.png,16,0.89147115,732.798,181.878,1018.6085,181.878,1018.6085,486.20618,732.798,486.20618
071556611.png,22,0.08467713,1288.0074,307.3965,1596.155,307.3965,1596.155,775.98444,1288.0074,775.98444
071556611.png,22,0.08380056,1302.2322,391.18494,1592.7949,391.18494,1592.7949,781.7176,1302.2322,781.7176
071556611.png,24,0.99934155,1276.078,295.00854,1602.5692,295.00854,1602.5692,774.27954,1276.078,774.27954
071556611.png,24,0.14422698,1302.2322,391.18494,1592.7949,391.18494,1592.7949,781.7176,1302.2322,781.7176
071556611.png,28,0.14321561,732.595,181.94635,1018.7058,181.94635,1018.7058,486.1477,732.595,486.1477
071623410.png,0,0.065018415,1003.94403,867.6727,1388.4789,867.6727,1388.4789,1075.8436,1003.94403,1075.8436
071623410.png,6,0.055133726,1344.5392,1016.941,1552.7532,1016.941,1552.7532,1066.9386,1344.5392,1066.9386
071623410.png,16,0.5717439,1006.29987,860.4342,1388.2882,860.4342,1388.2882,1077.1477,1006.29987,1077.1477
071623410.png,17,0.61187935,1001.48,861.47986,1398.665,861.47986,1398.665,1077.4999,1001.48,1077.4999
071623410.png,17,0.059887793,1012.89886,865.32886,1269.0663,865.32886,1269.0663,1077.6084,1012.89886,1077.6084
071623410.png,21,0.9932366,449.33994,639.7761,748.3448,639.7761,748.3448,999.4502,449.33994,999.4502
071623410.png,21,0.17643301,1006.4275,860.56445,1387.9264,860.56445,1387.9264,1077.2224,1006.4275,1077.2224
071623410.png,27,0.19840625,1002.38336,870.92786,1388.4316,870.92786,1388.4316,1075.2296,1002.38336,1075.2296
071711040.png,11,0.07257607,716.8859,266.39178,1096.9392,266.39178,1096.9392,685.19727,716.8859,685.19727
071711040.png,16,0.13231821,717.39087,274.4619,1095.468,274.4619,1095.468,684.6035,717.39087,684.6035
071711040.png,17,0.07742779,715.61365,270.59717,1096.2622,270.59717,1096.2622,684.6953,715.61365,684.6953
071711040.png,21,0.10446234,717.6018,276.3893,1094.958,276.3893,1094.958,684.31256,717.6018,684.31256
071711040.png,22,0.052740607,717.59735,285.59045,1092.882,285.59045,1092.882,683.28156,717.59735,683.28156
071711040.png,24,0.7950411,717.4197,268.96606,1096.4607,268.96606,1096.4607,684.8588,717.4197,684.8588
071711040.png,27,0.17994647,716.382,277.44412,1094.8483,277.44412,1094.8483,684.11035,716.382,684.11035
071711040.png,31,0.999236,1072.8931,81.71188,1322.9425,81.71188,1322.9425,327.30957,1072.8931,327.30957
071716537.png,5,0.08032519,1276.4613,669.6414,1570.3074,669.6414,1570.3074,942.5543,1276.4613,942.5543
071716537.png,13,0.9728684,1276.159,670.4113,1570.2391,670.4113,1570.2391,942.2618,1276.159,942.2618
071716537.png,22,0.0690219,1359.3383,1020.12256,1549.5602,1020.12256,1549.5602,1073.3071,1359.3383,1073.3071
071722808.png,13,0.9900227,1096.0942,181.9966,1349.7272,181.9966,1349.7272,422.22806,1096.0942,422.22806
071745784.png,0,0.3680876,1101.0424,160.96318,1362.2938,160.96318,1362.2938,398.447,1101.0424,398.447
071745784.png,1,0.8205761,1100.985,161.05498,1362.1595,161.05498,1362.1595,398.31735,1100.985,398.31735
071745784.png,6,0.08184868,1363.1285,1016.0982,1545.97,1016.0982,1545.97,1074.2708,1363.1285,1074.2708
071745784.png,22,0.075694464,1363.1285,1016.0982,1545.97,1016.0982,1545.97,1074.2708,1363.1285,1074.2708
071745784.png,28,0.05295026,1363.1285,1016.0982,1545.97,1016.0982,1545.97,1074.2708,1363.1285,1074.2708
071746614.png,1,0.9946608,1287.9745,542.16046,1580.8402,542.16046,1580.8402,812.15027,1287.9745,812.15027
071746614.png,6,0.050204076,1358.5067,1018.3153,1552.064,1018.3153,1552.064,1072.845,1358.5067,1072.845
071916416.png,1,0.20577312,823.2331,412.76132,1086.4327,412.76132,1086.4327,700.8328,823.2331,700.8328
071916416.png,4,0.92987657,822.8848,412.64908,1086.5796,412.64908,1086.5796,700.41815,822.8848,700.41815
071916416.png,28,0.12488595,823.2331,412.76132,1086.4327,412.76132,1086.4327,700.8328,823.2331,700.8328
072049095.png,23,0.94862914,764.9459,128.87782,983.06726,128.87782,983.06726,356.4939,764.9459,356.4939
072050586.png,0,0.15536681,1475.4075,844.3959,1782.8353,844.3959,1782.8353,1075.728,1475.4075,1075.728
072050586.png,1,0.9992556,1282.1296,502.20398,1573.0847,502.20398,1573.0847,761.80493,1282.1296,761.80493
072050586.png,11,0.56922275,1420.8809,706.5214,1769.8958,706.5214,1769.8958,1075.0874,1420.8809,1075.0874
072050586.png,11,0.12417306,1414.135,643.885,1757.6426,643.885,1757.6426,1075.7251,1414.135,1075.7251
072050586.png,17,0.34776103,1415.7466,661.0146,1762.6951,661.0146,1762.6951,1076.143,1415.7466,1076.143
072050586.png,17,0.24027693,1421.3566,714.0252,1770.7676,714.0252,1770.7676,1073.3793,1421.3566,1073.3793
072050586.png,22,0.5400806,1479.3528,844.494,1781.2953,844.494,1781.2953,1076.7518,1479.3528,1076.7518
072050586.png,24,0.42480132,1421.4508,718.8422,1770.9814,718.8422,1770.9814,1072.5836,1421.4508,1072.5836
072050586.png,24,0.10512376,1415.7466,661.0146,1762.6951,661.0146,1762.6951,1076.143,1415.7466,1076.143
072050586.png,24,0.082695104,1457.1663,829.86084,1784.6407,829.86084,1784.6407,1074.3578,1457.1663,1074.3578
072050586.png,27,0.26870292,1457.1663,829.86084,1784.6407,829.86084,1784.6407,1074.3578,1457.1663,1074.3578
072050586.png,27,0.22964434,1421.3566,714.0252,1770.7676,714.0252,1770.7676,1073.3793,1421.3566,1073.3793
072050586.png,27,0.072637625,1485.3877,843.9812,1780.7733,843.9812,1780.7733,1076.3132,1485.3877,1076.3132
072050586.png,30,0.42541164,1478.513,844.6415,1781.254,844.6415,1781.254,1076.6327,1478.513,1076.6327
072050586.png,31,0.28191108,1478.2607,844.53015,1781.3993,844.53015,1781.3993,1076.6224,1478.2607,1076.6224
072052199.png,0,0.069065295,1148.7517,253.46849,1383.0488,253.46849,1383.0488,489.32236,1148.7517,489.32236
072052199.png,23,0.9278324,1148.8241,253.51784,1382.9092,253.51784,1382.9092,489.1925,1148.8241,489.1925
072216311.png,33,0.99515873,1077.0393,140.39551,1331.3308,140.39551,1331.3308,405.32074,1077.0393,405.32074
072221717.png,6,0.06000079,1349.1808,1016.67725,1552.568,1016.67725,1552.568,1067.4922,1349.1808,1067.4922
072221717.png,33,0.99812037,1102.8346,159.76749,1356.6251,159.76749,1356.6251,425.7881,1102.8346,425.7881
072248943.png,4,0.98435426,1139.2957,125.668335,1390.1589,125.668335,1390.1589,390.88477,1139.2957,390.88477
072248943.png,8,0.060401194,1358.2278,1022.9106,1541.895,1022.9106,1541.895,1072.8391,1358.2278,1072.8391
072248943.png,22,0.098883,1358.2278,1022.9106,1541.895,1022.9106,1541.895,1072.8391,1358.2278,1072.8391
072257646.png,16,0.93742055,1329.3025,557.969,1659.478,557.969,1659.478,907.5687,1329.3025,907.5687
072257646.png,28,0.05265306,1329.2767,557.97015,1659.6146,557.97015,1659.6146,907.6796,1329.2767,907.6796
072308411.png,1,0.99593216,1158.1475,273.58752,1431.1735,273.58752,1431.1735,523.5201,1158.1475,523.5201
072308411.png,13,0.05217715,1474.6333,851.48474,1813.7716,851.48474,1813.7716,1080.0,1474.6333,1080.0
072308411.png,21,0.05079352,618.527,4.3756185,845.3687,4.3756185,845.3687,143.71083,618.527,143.71083
072308411.png,22,0.29362312,1479.9475,852.822,1813.0396,852.822,1813.0396,1080.0,1479.9475,1080.0
072308411.png,22,0.24789944,616.8523,3.314405,846.0535,3.314405,846.0535,144.50467,616.8523,144.50467
072308411.png,24,0.97431177,1440.5344,735.8889,1807.0277,735.8889,1807.0277,1077.6609,1440.5344,1077.6609
072308411.png,24,0.39526236,616.29224,3.9325674,845.4852,3.9325674,845.4852,144.28757,616.29224,144.28757
072308411.png,24,0.28143084,1457.6432,833.9815,1815.138,833.9815,1815.138,1078.9517,1457.6432,1078.9517
072308411.png,24,0.17244549,1481.4788,853.61365,1812.1792,853.61365,1812.1792,1080.0,1481.4788,1080.0
072308411.png,25,0.33786455,618.4163,4.356409,845.28925,4.356409,845.28925,144.04147,618.4163,144.04147
072308411.png,26,0.4782608,618.4729,4.0925555,845.42267,4.0925555,845.42267,144.26926,618.4729,144.26926
072308411.png,27,0.739676,1476.5314,851.3465,1813.902,851.3465,1813.902,1080.0,1476.5314,1080.0
072308411.png,27,0.66119397,1449.6672,816.8182,1814.3329,816.8182,1814.3329,1076.6548,1449.6672,1076.6548
072308411.png,27,0.1513058,1438.2925,746.3967,1808.1768,746.3967,1808.1768,1078.2657,1438.2925,1078.2657
072308411.png,28,0.05489716,618.23236,4.0562515,845.41864,4.0562515,845.41864,144.30136,618.23236,144.30136
072308411.png,30,0.055566024,1479.2668,852.6514,1813.1251,852.6514,1813.1251,1080.0,1479.2668,1080.0
072308411.png,31,0.0554722,1479.2668,852.6514,1813.1251,852.6514,1813.1251,1080.0,1479.2668,1080.0
072519498.png,22,0.11210555,1367.8474,1024.1256,1549.0969,1024.1256,1549.0969,1075.9384,1367.8474,1075.9384
072519498.png,23,0.9613323,445.62518,532.2771,684.18384,532.2771,684.18384,792.2241,445.62518,792.2241
072544230.png,13,0.9904648,986.9044,97.751076,1236.8456,97.751076,1236.8456,326.1665,986.9044,326.1665
072616883.png,22,0.05381999,1358.2578,1021.51385,1542.7506,1021.51385,1542.7506,1071.9082,1358.2578,1071.9082
072616883.png,31,0.9984723,1116.1727,129.25436,1372.269,129.25436,1372.269,373.09897,1116.1727,373.09897
072618114.png,4,0.9920677,1171.7832,233.31415,1428.4182,233.31415,1428.4182,504.34232,1171.7832,504.34232
072618114.png,8,0.12670745,1350.4983,1018.11536,1609.9131,1018.11536,1609.9131,1074.1022,1350.4983,1074.1022
072618114.png,22,0.051365107,1350.4983,1018.11536,1609.9131,1018.11536,1609.9131,1074.1022,1350.4983,1074.1022
072624272.png,0,0.13231808,838.87946,471.28903,1082.4943,471.28903,1082.4943,727.7922,838.87946,727.7922
072624272.png,22,0.060254935,838.93274,471.30655,1082.5288,471.30655,1082.5288,728.0419,838.93274,728.0419
072624272.png,23,0.82844794,838.9503,471.29736,1082.5542,471.29736,1082.5542,728.0674,838.9503,728.0674
072624272.png,24,0.995284,1281.252,385.7583,1597.4119,385.7583,1597.4119,892.4377,1281.252,892.4377
072624272.png,24,0.99392575,1307.6431,453.67828,1598.1023,453.67828,1598.1023,885.5408,1307.6431,885.5408
072624272.png,28,0.062784225,838.87946,471.28903,1082.4943,471.28903,1082.4943,727.7922,838.87946,727.7922
072638318.png,19,0.1892184,878.50586,546.2711,1160.4434,546.2711,1160.4434,835.73694,878.50586,835.73694
072638318.png,20,0.14024012,878.50586,546.2711,1160.4434,546.2711,1160.4434,835.73694,878.50586,835.73694
072638318.png,25,0.6727892,878.01306,545.94775,1160.4813,545.94775,1160.4813,836.6837,878.01306,836.6837
072638318.png,26,0.09892641,878.08435,545.986,1160.3995,545.986,1160.3995,836.72125,878.08435,836.72125
072638318.png,28,0.43311098,878.4665,546.25653,1160.399,546.25653,1160.399,835.9942,878.4665,835.9942
072638318.png,29,0.9829348,1176.3512,261.6828,1430.7064,261.6828,1430.7064,517.76636,1176.3512,517.76636
072638318.png,30,0.06479244,878.34595,546.24066,1160.4519,546.24066,1160.4519,835.8262,878.34595,835.8262
072655405.png,6,0.05429058,1360.9519,1015.6444,1548.4663,1015.6444,1548.4663,1072.5184,1360.9519,1072.5184
072655405.png,27,0.9983004,463.33514,586.4611,735.6252,586.4611,735.6252,893.8006,463.33514,893.8006
072655405.png,28,0.054548167,1360.9519,1015.6444,1548.4663,1015.6444,1548.4663,1072.5184,1360.9519,1072.5184
072702036.png,8,0.9906907,687.08026,172.70096,932.3175,172.70096,932.3175,400.6252,687.08026,400.6252
072911303.png,23,0.9638143,764.8707,195.20906,991.33185,195.20906,991.33185,431.9805,764.8707,431.9805
072936873.png,23,0.96179825,441.43494,751.30237,696.15094,751.30237,696.15094,1030.5808,441.43494,1030.5808
072954236.png,0,0.089178815,1211.6095,284.1187,1449.7094,284.1187,1449.7094,526.47925,1211.6095,526.47925
072954236.png,13,0.072565235,884.2186,486.43402,1167.0833,486.43402,1167.0833,794.8877,884.2186,794.8877
072954236.png,19,0.27958065,884.2186,486.43402,1167.0833,486.43402,1167.0833,794.8877,884.2186,794.8877
072954236.png,22,0.10642364,884.03955,484.97012,1167.2788,484.97012,1167.2788,795.3857,884.03955,795.3857
072954236.png,23,0.89944345,1211.6704,284.22247,1449.608,284.22247,1449.608,526.35376,1211.6704,526.35376
072954236.png,24,0.97969806,871.34265,460.61984,1169.3218,460.61984,1169.3218,797.5173,871.34265,797.5173
072954236.png,24,0.59161854,862.044,393.22266,1160.7578,393.22266,1160.7578,798.0949,862.044,798.0949
072954236.png,24,0.35355547,866.8567,334.31436,1113.266,334.31436,1113.266,607.9487,866.8567,607.9487
072954236.png,24,0.14730543,866.7522,327.4343,1120.6443,327.4343,1120.6443,667.51154,866.7522,667.51154
072954236.png,24,0.12853357,855.4799,325.07495,1141.6273,325.07495,1141.6273,792.7981,855.4799,792.7981
072954236.png,30,0.14767985,883.0937,477.07748,1168.5228,477.07748,1168.5228,797.8799,883.0937,797.8799
073006756.png,8,0.99872786,782.16345,340.49637,1036.3898,340.49637,1036.3898,581.7434,782.16345,581.7434
073152586.png,8,0.05881486,1358.1152,1022.4245,1543.7704,1022.4245,1543.7704,1074.268,1358.1152,1074.268
073152586.png,10,0.05501774,1358.1152,1022.4245,1543.7704,1022.4245,1543.7704,1074.268,1358.1152,1074.268
073152586.png,22,0.09982345,1358.1152,1022.4245,1543.7704,1022.4245,1543.7704,1074.268,1358.1152,1074.268
073152586.png,24,0.050810337,947.1408,88.24996,1193.095,88.24996,1193.095,328.65845,947.1408,328.65845
073152586.png,29,0.96370417,947.099,88.12582,1192.9327,88.12582,1192.9327,328.5639,947.099,328.5639
073242600.png,31,0.9996803,1157.4645,195.36855,1417.4911,195.36855,1417.4911,449.44385,1157.4645,449.44385
073251387.png,6,0.10533953,1090.8812,111.24695,1369.8837,111.24695,1369.8837,387.00674,1090.8812,387.00674
073251387.png,7,0.94973594,1090.8888,111.02442,1369.8059,111.02442,1369.8059,387.23438,1090.8888,387.23438
073315935.png,30,0.05838134,861.7538,523.7421,1134.5435,523.7421,1134.5435,814.2381,861.7538,814.2381
073315935.png,33,0.96721596,861.9416,523.3496,1134.5017,523.3496,1134.5017,813.97424,861.9416,813.97424
073539526.png,16,0.9817826,1062.0245,93.113846,1340.6823,93.113846,1340.6823,386.01343,1062.0245,386.01343
073540185.png,5,0.95790756,711.3037,112.382484,964.7347,112.382484,964.7347,348.11136,711.3037,348.11136
073540185.png,6,0.054611895,1360.7388,1014.70593,1531.9629,1014.70593,1531.9629,1066.7828,1360.7388,1066.7828
073557654.png,6,0.068155274,1359.3395,1023.29047,1548.09,1023.29047,1548.09,1073.8011,1359.3395,1073.8011
073557654.png,12,0.9743144,1067.9203,31.274122,1312.1682,31.274122,1312.1682,250.87534,1067.9203,250.87534
073557654.png,22,0.09228411,1359.3395,1023.29047,1548.09,1023.29047,1548.09,1073.8011,1359.3395,1073.8011
073557960.png,0,0.08542948,1222.4259,326.947,1488.2251,326.947,1488.2251,576.2745,1222.4259,576.2745
073557960.png,8,0.051524147,1222.6324,327.30728,1488.1469,327.30728,1488.1469,575.34033,1222.6324,575.34033
073557960.png,12,0.84955764,1222.6403,327.08896,1488.1416,327.08896,1488.1416,576.18866,1222.6403,576.18866
073557960.png,20,0.07352173,1222.6412,327.33182,1488.0969,327.33182,1488.0969,575.732,1222.6412,575.732
073557960.png,22,0.05960035,799.3047,265.12314,1070.1105,265.12314,1070.1105,633.1696,799.3047,633.1696
073557960.png,24,0.98949534,770.04205,172.40268,1072.0571,172.40268,1072.0571,628.24176,770.04205,628.24176
073557960.png,24,0.98551905,784.116,241.97997,1071.1577,241.97997,1071.1577,624.6494,784.116,624.6494
073557960.png,24,0.5601067,800.1398,274.80276,1070.7286,274.80276,1070.7286,632.8353,800.1398,632.8353
073611725.png,5,0.13865659,1085.2294,161.91353,1367.0044,161.91353,1367.0044,454.04822,1085.2294,454.04822
073611725.png,11,0.0917051,1085.2299,161.90137,1367.0104,161.90137,1367.0104,453.9951,1085.2299,453.9951
073611725.png,16,0.6867519,1085.082,161.9173,1367.0239,161.9173,1367.0239,454.0434,1085.082,454.0434
073611725.png,25,0.20577118,1085.3613,161.78285,1367.1919,161.78285,1367.1919,454.5489,1085.3613,454.5489
073611725.png,28,0.14827287,1084.9854,161.91592,1367.052,161.91592,1367.052,454.0502,1084.9854,454.0502
073622129.png,1,0.054851513,1354.2089,635.1837,1649.5773,635.1837,1649.5773,903.928,1354.2089,903.928
073622129.png,6,0.06862077,1354.2213,635.1162,1649.5746,635.1162,1649.5746,903.99994,1354.2213,903.99994
073622129.png,8,0.13490781,1354.2723,635.14197,1649.5385,635.14197,1649.5385,903.9284,1354.2723,903.9284
073622129.png,9,0.24105068,1354.2213,635.1162,1649.5746,635.1162,1649.5746,903.99994,1354.2213,903.99994
073622129.png,18,0.09949368,1354.2213,635.1162,1649.5746,635.1162,1649.5746,903.99994,1354.2213,903.99994
073622129.png,19,0.59402996,1354.2748,635.1153,1649.4628,635.1153,1649.4628,903.81323,1354.2748,903.81323
073622129.png,20,0.06285561,1354.2744,635.18146,1649.5316,635.18146,1649.5316,903.98193,1354.2744,903.98193
073626620.png,1,0.9998535,909.289,728.45514,1205.4242,728.45514,1205.4242,1010.51483,909.289,1010.51483
073652331.png,21,0.99550384,933.5777,680.3265,1250.8279,680.3265,1250.8279,1047.3926,933.5777,1047.3926
073836727.png,12,0.9897029,1119.9413,167.77512,1374.6082,167.77512,1374.6082,400.22064,1119.9413,400.22064
073952331.png,1,0.29227072,410.01743,369.19724,685.43054,369.19724,685.43054,662.18524,410.01743,662.18524
073952331.png,6,0.05340386,1363.0529,1017.59894,1545.4984,1017.59894,1545.4984,1074.1608,1363.0529,1074.1608
073952331.png,11,0.1784145,410.1308,369.401,685.2996,369.401,685.2996,660.9348,410.1308,660.9348
073952331.png,15,0.90993184,409.89783,369.291,685.4025,369.291,685.4025,662.2758,409.89783,662.2758
073952331.png,22,0.05844901,1363.0529,1017.59894,1545.4984,1017.59894,1545.4984,1074.1608,1363.0529,1074.1608
